fecha,temp_max,temp_min,estación
2025-02-26,,3.0,USHUAIA AERO
2025-02-26,29.5,14.1,USPALLATA
2025-02-26,27.7,19.5,VENADO TUERTO AERO
2025-02-26,33.8,21.1,VICTORICA
2025-02-26,,14.6,VIEDMA AERO
2025-02-26,35.0,20.5,VILLA DE MARIA DEL RIO SECO
2025-02-26,37.0,23.0,VILLA DOLORES AERO
2025-02-26,22.6,17.0,VILLA GESELL AERO
2025-02-26,27.8,20.4,VILLA REYNOLDS AERO
2025-02-25,27.6,22.7,AEROPARQUE AERO
2025-02-25,31.6,17.5,AZUL AERO
2025-02-25,29.8,17.4,BAHIA BLANCA AERO
2025-02-25,23.4,8.4,BARILOCHE AERO
2025-02-25,-3.0,-7.6,BASE BELGRANO II
2025-02-25,-2.3,-3.7,BASE CARLINI (EX JUBANY)
2025-02-25,-3.0,-7.5,BASE ESPERANZA
2025-02-25,-8.2,-12.2,BASE MARAMBIO
2025-02-25,0.8,-0.8,BASE ORCADAS
2025-02-25,1.7,-5.6,BASE SAN MARTIN
2025-02-25,32.3,18.7,BENITO JUAREZ
2025-02-25,32.0,22.4,BERNARDO DE IRIGOYEN AERO
2025-02-25,31.1,18.5,BOLIVAR AERO
2025-02-25,27.0,21.9,BUENOS AIRES OBSERVATORIO
2025-02-25,26.1,19.7,CAMPO DE MAYO AERO
2025-02-25,38.0,24.9,CATAMARCA AERO
2025-02-25,,24.5,CERES AERO
2025-02-25,,26.0,CHAMICAL AERO
2025-02-25,27.4,8.4,CHAPELCO AERO
2025-02-25,34.5,25.0,CHEPES
2025-02-25,21.0,7.6,COMODORO RIVADAVIA AERO
2025-02-25,31.0,26.0,CONCORDIA AERO
2025-02-25,27.6,18.4,CORDOBA AERO
2025-02-25,29.8,20.1,CORDOBA OBSERVATORIO
2025-02-25,33.1,17.6,CORONEL SUAREZ AERO
2025-02-25,39.0,27.0,CORRIENTES AERO
2025-02-25,,17.6,DOLORES AERO
2025-02-25,24.8,5.1,EL BOLSON AERO
2025-02-25,12.9,,EL CALAFATE AERO
2025-02-25,26.5,19.0,EL PALOMAR AERO
2025-02-25,,19.0,ESCUELA DE AVIACION MILITAR AERO
2025-02-25,18.8,10.4,ESQUEL AERO
2025-02-25,26.3,20.2,EZEIZA AERO
2025-02-25,38.2,26.5,FORMOSA AERO
2025-02-25,30.7,19.2,GENERAL PICO AERO
2025-02-25,15.0,2.0,GOBERNADOR GREGORES AERO
2025-02-25,26.7,22.5,GUALEGUAYCHU AERO
2025-02-25,33.6,23.0,IGUAZU AERO
2025-02-25,40.0,25.0,ITUZAINGO
2025-02-25,35.8,20.7,JUJUY AERO
2025-02-25,32.9,19.4,JUJUY U N
2025-02-25,28.6,19.5,JUNIN AERO
2025-02-25,28.0,19.3,LA PLATA AERO
2025-02-25,24.5,6.5,LA QUIACA OBSERVATORIO
2025-02-25,40.0,25.0,LA RIOJA AERO
2025-02-25,27.7,20.4,LABOULAYE AERO
2025-02-25,29.5,20.0,LAS FLORES
2025-02-25,38.1,25.8,LAS LOMITAS
2025-02-25,31.4,13.4,MALARGUE AERO
2025-02-25,28.2,6.8,MAQUINCHAO
2025-02-25,33.5,16.8,MAR DEL PLATA AERO
2025-02-25,27.4,19.2,MARCOS JUAREZ AERO
2025-02-25,,19.5,MARIANO MORENO AERO
2025-02-25,29.9,24.5,MENDOZA AERO
2025-02-25,,22.0,MENDOZA OBSERVATORIO
2025-02-25,37.4,26.2,MERCEDES AERO (CTES)
2025-02-25,,20.0,MERLO AERO
2025-02-25,32.0,20.5,METAN
2025-02-25,,26.6,MONTE CASEROS AERO
2025-02-25,25.9,20.3,MORON AERO
2025-02-25,32.7,11.4,NEUQUEN AERO
2025-02-25,29.5,20.2,NUEVE DE JULIO
2025-02-25,36.0,25.5,OBERA
2025-02-25,32.2,17.4,OLAVARRIA AERO
2025-02-25,39.3,22.6,ORAN AERO
2025-02-25,,21.2,PARANA AERO
2025-02-25,19.9,11.1,PASO DE INDIOS
2025-02-25,38.1,26.9,PASO DE LOS LIBRES AERO
2025-02-25,30.0,20.5,PEHUAJO AERO
2025-02-25,16.1,8.3,PERITO MORENO AERO
2025-02-25,34.0,17.6,PIGUE AERO
2025-02-25,27.4,19.4,PILAR OBSERVATORIO
2025-02-25,38.0,27.2,POSADAS AERO
2025-02-25,41.1,25.0,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-25,20.6,8.2,PUERTO DESEADO AERO
2025-02-25,27.6,13.8,PUERTO MADRYN AERO
2025-02-25,29.0,20.0,PUNTA INDIO B.A.
2025-02-25,27.6,21.6,RAFAELA AERO
2025-02-25,39.2,26.8,RECONQUISTA AERO
2025-02-25,41.8,25.5,RESISTENCIA AERO
2025-02-25,,17.7,RIO CUARTO AERO
2025-02-25,13.4,2.2,RIO GALLEGOS AERO
2025-02-25,12.6,-0.1,RIO GRANDE B.A.
2025-02-25,42.0,26.8,RIVADAVIA
2025-02-25,28.5,20.1,ROSARIO AERO
2025-02-25,33.1,18.0,SALTA AERO
2025-02-25,,13.0,SAN ANTONIO OESTE AERO
2025-02-25,26.1,19.8,SAN FERNANDO AERO
2025-02-25,32.5,23.5,SAN JUAN AERO
2025-02-25,15.0,4.7,SAN JULIAN AERO
2025-02-25,29.0,20.1,SAN LUIS AERO
2025-02-25,33.1,23.6,SAN MARTIN (MZA)
2025-02-25,31.0,18.6,SAN RAFAEL AERO
2025-02-25,14.6,3.4,SANTA CRUZ AERO
2025-02-25,34.4,19.9,SANTA ROSA AERO
2025-02-25,34.0,18.0,SANTA ROSA DE CONLARA AERO
2025-02-25,40.6,27.3,SANTIAGO DEL ESTERO AERO
2025-02-25,25.7,21.5,SAUCE VIEJO AERO
2025-02-25,28.1,20.8,SUNCHALES AERO
2025-02-25,32.1,17.3,TANDIL AERO
2025-02-25,39.1,21.8,TARTAGAL AERO
2025-02-25,38.8,25.5,TERMAS DE RIO HONDO AERO
2025-02-25,35.5,22.5,TINOGASTA
2025-02-25,26.6,13.6,TRELEW AERO
2025-02-25,31.0,20.9,TRENQUE LAUQUEN
2025-02-25,31.6,19.2,TRES ARROYOS
2025-02-25,36.7,25.8,TUCUMAN AERO
2025-02-25,,3.2,USHUAIA AERO
2025-02-25,30.5,13.8,USPALLATA
2025-02-25,27.2,20.0,VENADO TUERTO AERO
2025-02-25,33.2,17.4,VICTORICA
2025-02-25,,15.9,VIEDMA AERO
2025-02-25,31.0,20.9,VILLA DE MARIA DEL RIO SECO
2025-02-25,33.7,22.0,VILLA DOLORES AERO
2025-02-25,32.1,16.3,VILLA GESELL AERO
2025-02-25,30.4,19.9,VILLA REYNOLDS AERO
2025-02-24,28.6,21.3,AEROPARQUE AERO
2025-02-24,27.0,19.8,AZUL AERO
2025-02-24,32.0,20.3,BAHIA BLANCA AERO
2025-02-24,19.0,10.9,BARILOCHE AERO
2025-02-24,-1.2,-6.1,BASE BELGRANO II
2025-02-24,2.3,-2.9,BASE CARLINI (EX JUBANY)
2025-02-24,-1.0,-7.1,BASE ESPERANZA
2025-02-24,-5.3,-9.8,BASE MARAMBIO
2025-02-24,5.7,-0.5,BASE ORCADAS
2025-02-24,0.3,-3.3,BASE SAN MARTIN
2025-02-24,27.3,20.0,BENITO JUAREZ
2025-02-24,31.2,21.4,BERNARDO DE IRIGOYEN AERO
2025-02-24,29.2,19.8,BOLIVAR AERO
2025-02-24,29.7,22.0,BUENOS AIRES OBSERVATORIO
2025-02-24,23.6,20.0,CAMPO DE MAYO AERO
2025-02-24,42.0,30.4,CATAMARCA AERO
2025-02-24,,28.4,CERES AERO
2025-02-24,,29.0,CHAMICAL AERO
2025-02-24,22.8,9.5,CHAPELCO AERO
2025-02-24,40.0,25.5,CHEPES
2025-02-24,25.7,16.2,COMODORO RIVADAVIA AERO
2025-02-24,35.5,24.0,CONCORDIA AERO
2025-02-24,39.5,22.9,CORDOBA AERO
2025-02-24,42.2,27.1,CORDOBA OBSERVATORIO
2025-02-24,26.4,19.6,CORONEL SUAREZ AERO
2025-02-24,38.3,25.5,CORRIENTES AERO
2025-02-24,,22.1,DOLORES AERO
2025-02-24,24.2,7.6,EL BOLSON AERO
2025-02-24,12.9,,EL CALAFATE AERO
2025-02-24,29.0,21.0,EL PALOMAR AERO
2025-02-24,,25.0,ESCUELA DE AVIACION MILITAR AERO
2025-02-24,19.2,12.3,ESQUEL AERO
2025-02-24,30.5,20.4,EZEIZA AERO
2025-02-24,38.5,23.9,FORMOSA AERO
2025-02-24,30.0,22.0,GENERAL PICO AERO
2025-02-24,20.0,9.5,GOBERNADOR GREGORES AERO
2025-02-24,29.6,23.0,GUALEGUAYCHU AERO
2025-02-24,34.8,21.3,IGUAZU AERO
2025-02-24,39.0,23.5,ITUZAINGO
2025-02-24,35.1,20.7,JUJUY AERO
2025-02-24,34.0,18.8,JUJUY U N
2025-02-24,28.6,19.6,JUNIN AERO
2025-02-24,27.5,21.4,LA PLATA AERO
2025-02-24,25.2,6.9,LA QUIACA OBSERVATORIO
2025-02-24,43.0,29.0,LA RIOJA AERO
2025-02-24,31.1,21.5,LABOULAYE AERO
2025-02-24,28.6,19.9,LAS FLORES
2025-02-24,39.0,25.3,LAS LOMITAS
2025-02-24,29.8,17.4,MALARGUE AERO
2025-02-24,25.9,8.8,MAQUINCHAO
2025-02-24,30.1,22.0,MAR DEL PLATA AERO
2025-02-24,33.3,24.5,MARCOS JUAREZ AERO
2025-02-24,,20.5,MARIANO MORENO AERO
2025-02-24,,27.0,MENDOZA AERO
2025-02-24,,25.3,MENDOZA OBSERVATORIO
2025-02-24,35.9,24.0,MERCEDES AERO (CTES)
2025-02-24,,20.0,MERLO AERO
2025-02-24,37.6,20.0,METAN
2025-02-24,,24.0,MONTE CASEROS AERO
2025-02-24,29.6,19.8,MORON AERO
2025-02-24,33.0,19.8,NEUQUEN AERO
2025-02-24,28.9,19.5,NUEVE DE JULIO
2025-02-24,36.0,24.0,OBERA
2025-02-24,27.7,18.9,OLAVARRIA AERO
2025-02-24,38.8,23.9,ORAN AERO
2025-02-24,,22.7,PARANA AERO
2025-02-24,24.4,12.9,PASO DE INDIOS
2025-02-24,37.0,23.9,PASO DE LOS LIBRES AERO
2025-02-24,31.0,20.2,PEHUAJO AERO
2025-02-24,19.9,,PERITO MORENO AERO
2025-02-24,28.4,18.2,PIGUE AERO
2025-02-24,39.3,24.6,PILAR OBSERVATORIO
2025-02-24,37.5,25.1,POSADAS AERO
2025-02-24,42.3,26.3,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-24,26.6,12.3,PUERTO DESEADO AERO
2025-02-24,30.4,12.6,PUERTO MADRYN AERO
2025-02-24,26.5,24.0,PUNTA INDIO B.A.
2025-02-24,41.0,25.1,RAFAELA AERO
2025-02-24,39.2,26.2,RECONQUISTA AERO
2025-02-24,40.9,24.5,RESISTENCIA AERO
2025-02-24,,23.2,RIO CUARTO AERO
2025-02-24,16.1,7.0,RIO GALLEGOS AERO
2025-02-24,12.5,4.6,RIO GRANDE B.A.
2025-02-24,43.0,25.3,RIVADAVIA
2025-02-24,30.6,20.1,ROSARIO AERO
2025-02-24,32.6,18.0,SALTA AERO
2025-02-24,,17.0,SAN ANTONIO OESTE AERO
2025-02-24,28.1,21.2,SAN FERNANDO AERO
2025-02-24,35.0,26.0,SAN JUAN AERO
2025-02-24,23.5,11.1,SAN JULIAN AERO
2025-02-24,33.8,22.2,SAN LUIS AERO
2025-02-24,33.6,24.5,SAN MARTIN (MZA)
2025-02-24,32.0,22.5,SAN RAFAEL AERO
2025-02-24,21.2,8.8,SANTA CRUZ AERO
2025-02-24,31.8,21.4,SANTA ROSA AERO
2025-02-24,37.5,25.5,SANTA ROSA DE CONLARA AERO
2025-02-24,43.0,27.2,SANTIAGO DEL ESTERO AERO
2025-02-24,39.2,23.2,SAUCE VIEJO AERO
2025-02-24,42.5,25.4,SUNCHALES AERO
2025-02-24,27.6,20.3,TANDIL AERO
2025-02-24,,22.0,TARTAGAL AERO
2025-02-24,42.0,26.5,TERMAS DE RIO HONDO AERO
2025-02-24,41.0,26.5,TINOGASTA
2025-02-24,31.5,13.8,TRELEW AERO
2025-02-24,28.5,19.2,TRENQUE LAUQUEN
2025-02-24,30.6,21.3,TRES ARROYOS
2025-02-24,40.2,27.6,TUCUMAN AERO
2025-02-24,,4.7,USHUAIA AERO
2025-02-24,33.5,16.6,USPALLATA
2025-02-24,30.0,21.0,VENADO TUERTO AERO
2025-02-24,32.6,21.3,VICTORICA
2025-02-24,,18.6,VIEDMA AERO
2025-02-24,42.2,26.1,VILLA DE MARIA DEL RIO SECO
2025-02-24,39.8,27.4,VILLA DOLORES AERO
2025-02-24,29.4,22.1,VILLA GESELL AERO
2025-02-24,32.1,20.6,VILLA REYNOLDS AERO
2025-02-23,30.1,24.2,AEROPARQUE AERO
2025-02-23,30.6,19.6,AZUL AERO
2025-02-23,30.3,21.5,BAHIA BLANCA AERO
2025-02-23,23.0,13.6,BARILOCHE AERO
2025-02-23,-3.0,-7.1,BASE BELGRANO II
2025-02-23,5.5,1.6,BASE CARLINI (EX JUBANY)
2025-02-23,1.5,-4.3,BASE ESPERANZA
2025-02-23,-3.7,-6.5,BASE MARAMBIO
2025-02-23,6.6,0.4,BASE ORCADAS
2025-02-23,0.6,-3.4,BASE SAN MARTIN
2025-02-23,30.2,19.8,BENITO JUAREZ
2025-02-23,30.5,20.5,BERNARDO DE IRIGOYEN AERO
2025-02-23,34.1,19.5,BOLIVAR AERO
2025-02-23,31.6,25.0,BUENOS AIRES OBSERVATORIO
2025-02-23,,,CAMPO DE MAYO AERO
2025-02-23,41.1,30.0,CATAMARCA AERO
2025-02-23,,25.6,CERES AERO
2025-02-23,,27.6,CHAMICAL AERO
2025-02-23,23.5,10.0,CHAPELCO AERO
2025-02-23,41.0,26.0,CHEPES
2025-02-23,28.9,16.6,COMODORO RIVADAVIA AERO
2025-02-23,34.4,21.8,CONCORDIA AERO
2025-02-23,37.5,21.4,CORDOBA AERO
2025-02-23,39.5,25.8,CORDOBA OBSERVATORIO
2025-02-23,32.0,20.0,CORONEL SUAREZ AERO
2025-02-23,38.8,23.5,CORRIENTES AERO
2025-02-23,,21.6,DOLORES AERO
2025-02-23,27.0,14.3,EL BOLSON AERO
2025-02-23,18.3,,EL CALAFATE AERO
2025-02-23,31.5,22.8,EL PALOMAR AERO
2025-02-23,,24.0,ESCUELA DE AVIACION MILITAR AERO
2025-02-23,22.6,12.7,ESQUEL AERO
2025-02-23,32.6,24.0,EZEIZA AERO
2025-02-23,38.7,24.4,FORMOSA AERO
2025-02-23,36.0,22.0,GENERAL PICO AERO
2025-02-23,21.0,10.0,GOBERNADOR GREGORES AERO
2025-02-23,33.4,21.0,GUALEGUAYCHU AERO
2025-02-23,33.2,21.8,IGUAZU AERO
2025-02-23,39.0,20.0,ITUZAINGO
2025-02-23,34.1,20.2,JUJUY AERO
2025-02-23,33.2,18.6,JUJUY U N
2025-02-23,34.6,22.0,JUNIN AERO
2025-02-23,30.9,20.8,LA PLATA AERO
2025-02-23,24.0,7.5,LA QUIACA OBSERVATORIO
2025-02-23,42.5,27.9,LA RIOJA AERO
2025-02-23,38.5,23.5,LABOULAYE AERO
2025-02-23,31.0,22.0,LAS FLORES
2025-02-23,38.6,25.5,LAS LOMITAS
2025-02-23,35.8,16.4,MALARGUE AERO
2025-02-23,28.4,11.8,MAQUINCHAO
2025-02-23,31.3,22.8,MAR DEL PLATA AERO
2025-02-23,36.9,23.0,MARCOS JUAREZ AERO
2025-02-23,,23.0,MARIANO MORENO AERO
2025-02-23,,26.6,MENDOZA AERO
2025-02-23,,21.0,MENDOZA OBSERVATORIO
2025-02-23,35.6,22.0,MERCEDES AERO (CTES)
2025-02-23,,22.8,MERLO AERO
2025-02-23,32.5,20.0,METAN
2025-02-23,,21.8,MONTE CASEROS AERO
2025-02-23,31.8,23.8,MORON AERO
2025-02-23,38.2,15.4,NEUQUEN AERO
2025-02-23,33.5,23.3,NUEVE DE JULIO
2025-02-23,35.0,25.0,OBERA
2025-02-23,30.4,19.9,OLAVARRIA AERO
2025-02-23,38.5,23.9,ORAN AERO
2025-02-23,,23.8,PARANA AERO
2025-02-23,27.7,12.1,PASO DE INDIOS
2025-02-23,35.5,21.5,PASO DE LOS LIBRES AERO
2025-02-23,35.4,23.2,PEHUAJO AERO
2025-02-23,,12.5,PERITO MORENO AERO
2025-02-23,29.8,20.4,PIGUE AERO
2025-02-23,38.2,23.3,PILAR OBSERVATORIO
2025-02-23,37.0,22.3,POSADAS AERO
2025-02-23,41.8,25.7,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-23,25.6,13.4,PUERTO DESEADO AERO
2025-02-23,32.5,20.8,PUERTO MADRYN AERO
2025-02-23,30.6,21.6,PUNTA INDIO B.A.
2025-02-23,40.5,24.0,RAFAELA AERO
2025-02-23,39.0,24.1,RECONQUISTA AERO
2025-02-23,41.6,24.5,RESISTENCIA AERO
2025-02-23,,22.4,RIO CUARTO AERO
2025-02-23,17.4,10.4,RIO GALLEGOS AERO
2025-02-23,15.0,8.8,RIO GRANDE B.A.
2025-02-23,40.5,25.8,RIVADAVIA
2025-02-23,36.8,23.0,ROSARIO AERO
2025-02-23,32.0,18.4,SALTA AERO
2025-02-23,,15.3,SAN ANTONIO OESTE AERO
2025-02-23,30.6,21.8,SAN FERNANDO AERO
2025-02-23,38.0,27.8,SAN JUAN AERO
2025-02-23,25.2,9.3,SAN JULIAN AERO
2025-02-23,39.0,28.5,SAN LUIS AERO
2025-02-23,36.1,26.5,SAN MARTIN (MZA)
2025-02-23,34.0,22.9,SAN RAFAEL AERO
2025-02-23,22.2,8.2,SANTA CRUZ AERO
2025-02-23,34.6,19.9,SANTA ROSA AERO
2025-02-23,40.1,23.6,SANTA ROSA DE CONLARA AERO
2025-02-23,42.1,27.0,SANTIAGO DEL ESTERO AERO
2025-02-23,38.5,23.7,SAUCE VIEJO AERO
2025-02-23,41.6,25.2,SUNCHALES AERO
2025-02-23,29.6,19.8,TANDIL AERO
2025-02-23,,21.5,TARTAGAL AERO
2025-02-23,42.0,26.5,TERMAS DE RIO HONDO AERO
2025-02-23,40.0,23.0,TINOGASTA
2025-02-23,34.4,19.8,TRELEW AERO
2025-02-23,36.0,23.2,TRENQUE LAUQUEN
2025-02-23,32.2,22.6,TRES ARROYOS
2025-02-23,40.0,27.4,TUCUMAN AERO
2025-02-23,,7.2,USHUAIA AERO
2025-02-23,33.5,15.4,USPALLATA
2025-02-23,35.5,22.4,VENADO TUERTO AERO
2025-02-23,,,VICTORICA
2025-02-23,,16.6,VIEDMA AERO
2025-02-23,40.7,24.8,VILLA DE MARIA DEL RIO SECO
2025-02-23,39.7,27.4,VILLA DOLORES AERO
2025-02-23,30.2,22.3,VILLA GESELL AERO
2025-02-23,39.6,21.7,VILLA REYNOLDS AERO
2025-02-22,29.2,21.8,AEROPARQUE AERO
2025-02-22,36.6,21.6,AZUL AERO
2025-02-22,37.6,21.8,BAHIA BLANCA AERO
2025-02-22,19.6,11.8,BARILOCHE AERO
2025-02-22,-1.6,-8.1,BASE BELGRANO II
2025-02-22,5.4,1.1,BASE CARLINI (EX JUBANY)
2025-02-22,2.1,-2.6,BASE ESPERANZA
2025-02-22,1.0,-6.9,BASE MARAMBIO
2025-02-22,2.8,-0.2,BASE ORCADAS
2025-02-22,2.9,-2.2,BASE SAN MARTIN
2025-02-22,37.0,20.4,BENITO JUAREZ
2025-02-22,31.1,19.5,BERNARDO DE IRIGOYEN AERO
2025-02-22,36.1,21.5,BOLIVAR AERO
2025-02-22,30.9,23.0,BUENOS AIRES OBSERVATORIO
2025-02-22,,,CAMPO DE MAYO AERO
2025-02-22,40.4,27.9,CATAMARCA AERO
2025-02-22,,27.1,CERES AERO
2025-02-22,,26.0,CHAMICAL AERO
2025-02-22,25.4,11.5,CHAPELCO AERO
2025-02-22,39.5,22.0,CHEPES
2025-02-22,30.5,20.9,COMODORO RIVADAVIA AERO
2025-02-22,31.0,20.3,CONCORDIA AERO
2025-02-22,36.1,20.8,CORDOBA AERO
2025-02-22,38.4,26.5,CORDOBA OBSERVATORIO
2025-02-22,36.4,21.9,CORONEL SUAREZ AERO
2025-02-22,38.1,26.0,CORRIENTES AERO
2025-02-22,,20.5,DOLORES AERO
2025-02-22,24.5,17.0,EL BOLSON AERO
2025-02-22,17.9,,EL CALAFATE AERO
2025-02-22,31.0,23.1,EL PALOMAR AERO
2025-02-22,,19.8,ESCUELA DE AVIACION MILITAR AERO
2025-02-22,23.3,14.0,ESQUEL AERO
2025-02-22,32.9,21.4,EZEIZA AERO
2025-02-22,38.0,25.6,FORMOSA AERO
2025-02-22,38.2,24.8,GENERAL PICO AERO
2025-02-22,20.5,12.5,GOBERNADOR GREGORES AERO
2025-02-22,29.1,21.0,GUALEGUAYCHU AERO
2025-02-22,35.6,20.3,IGUAZU AERO
2025-02-22,39.5,23.0,ITUZAINGO
2025-02-22,33.2,20.2,JUJUY AERO
2025-02-22,31.2,18.8,JUJUY U N
2025-02-22,33.4,23.0,JUNIN AERO
2025-02-22,29.0,19.9,LA PLATA AERO
2025-02-22,23.5,8.4,LA QUIACA OBSERVATORIO
2025-02-22,41.6,25.4,LA RIOJA AERO
2025-02-22,38.1,24.5,LABOULAYE AERO
2025-02-22,35.0,20.0,LAS FLORES
2025-02-22,37.7,25.2,LAS LOMITAS
2025-02-22,35.1,14.2,MALARGUE AERO
2025-02-22,28.0,13.0,MAQUINCHAO
2025-02-22,36.0,19.9,MAR DEL PLATA AERO
2025-02-22,36.6,24.7,MARCOS JUAREZ AERO
2025-02-22,,22.5,MARIANO MORENO AERO
2025-02-22,,25.2,MENDOZA AERO
2025-02-22,,23.2,MENDOZA OBSERVATORIO
2025-02-22,35.8,22.4,MERCEDES AERO (CTES)
2025-02-22,,23.4,MERLO AERO
2025-02-22,33.0,20.5,METAN
2025-02-22,,22.4,MONTE CASEROS AERO
2025-02-22,31.5,23.0,MORON AERO
2025-02-22,37.3,14.2,NEUQUEN AERO
2025-02-22,34.5,22.8,NUEVE DE JULIO
2025-02-22,,,OBERA
2025-02-22,36.4,20.1,OLAVARRIA AERO
2025-02-22,37.0,24.2,ORAN AERO
2025-02-22,,27.0,PARANA AERO
2025-02-22,28.4,15.1,PASO DE INDIOS
2025-02-22,34.7,22.7,PASO DE LOS LIBRES AERO
2025-02-22,35.2,24.7,PEHUAJO AERO
2025-02-22,20.0,12.2,PERITO MORENO AERO
2025-02-22,36.5,23.0,PIGUE AERO
2025-02-22,37.2,24.2,PILAR OBSERVATORIO
2025-02-22,37.2,25.2,POSADAS AERO
2025-02-22,41.0,25.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-02-22,29.0,18.6,PUERTO DESEADO AERO
2025-02-22,34.1,12.4,PUERTO MADRYN AERO
2025-02-22,29.5,23.7,PUNTA INDIO B.A.
2025-02-22,39.5,26.2,RAFAELA AERO
2025-02-22,38.6,26.8,RECONQUISTA AERO
2025-02-22,40.8,25.3,RESISTENCIA AERO
2025-02-22,,19.4,RIO CUARTO AERO
2025-02-22,20.7,9.0,RIO GALLEGOS AERO
2025-02-22,17.8,7.4,RIO GRANDE B.A.
2025-02-22,39.0,25.3,RIVADAVIA
2025-02-22,32.6,25.7,ROSARIO AERO
2025-02-22,31.0,18.1,SALTA AERO
2025-02-22,,15.5,SAN ANTONIO OESTE AERO
2025-02-22,30.4,22.6,SAN FERNANDO AERO
2025-02-22,42.4,24.5,SAN JUAN AERO
2025-02-22,25.4,15.4,SAN JULIAN AERO
2025-02-22,39.2,24.4,SAN LUIS AERO
2025-02-22,40.5,24.7,SAN MARTIN (MZA)
2025-02-22,39.5,21.7,SAN RAFAEL AERO
2025-02-22,23.0,14.0,SANTA CRUZ AERO
2025-02-22,41.4,24.3,SANTA ROSA AERO
2025-02-22,40.6,19.5,SANTA ROSA DE CONLARA AERO
2025-02-22,40.7,25.5,SANTIAGO DEL ESTERO AERO
2025-02-22,36.6,27.2,SAUCE VIEJO AERO
2025-02-22,41.4,27.2,SUNCHALES AERO
2025-02-22,35.9,21.7,TANDIL AERO
2025-02-22,,20.8,TARTAGAL AERO
2025-02-22,40.2,25.0,TERMAS DE RIO HONDO AERO
2025-02-22,39.5,22.5,TINOGASTA
2025-02-22,33.0,14.8,TRELEW AERO
2025-02-22,37.6,25.2,TRENQUE LAUQUEN
2025-02-22,36.8,23.0,TRES ARROYOS
2025-02-22,38.0,25.6,TUCUMAN AERO
2025-02-22,,8.2,USHUAIA AERO
2025-02-22,35.6,15.0,USPALLATA
2025-02-22,33.0,24.2,VENADO TUERTO AERO
2025-02-22,41.1,23.7,VICTORICA
2025-02-22,,16.9,VIEDMA AERO
2025-02-22,39.5,26.5,VILLA DE MARIA DEL RIO SECO
2025-02-22,39.0,24.9,VILLA DOLORES AERO
2025-02-22,35.1,16.8,VILLA GESELL AERO
2025-02-22,39.5,21.0,VILLA REYNOLDS AERO
2025-02-21,32.0,24.6,AEROPARQUE AERO
2025-02-21,37.3,16.3,AZUL AERO
2025-02-21,37.1,18.4,BAHIA BLANCA AERO
2025-02-21,24.7,6.2,BARILOCHE AERO
2025-02-21,2.4,-6.6,BASE BELGRANO II
2025-02-21,4.3,2.1,BASE CARLINI (EX JUBANY)
2025-02-21,5.2,-0.4,BASE ESPERANZA
2025-02-21,1.6,-2.9,BASE MARAMBIO
2025-02-21,4.8,0.4,BASE ORCADAS
2025-02-21,4.5,-2.2,BASE SAN MARTIN
2025-02-21,35.5,17.2,BENITO JUAREZ
2025-02-21,30.3,21.0,BERNARDO DE IRIGOYEN AERO
2025-02-21,36.5,18.5,BOLIVAR AERO
2025-02-21,35.2,25.6,BUENOS AIRES OBSERVATORIO
2025-02-21,36.0,20.0,CAMPO DE MAYO AERO
2025-02-21,39.0,23.9,CATAMARCA AERO
2025-02-21,,26.4,CERES AERO
2025-02-21,,24.0,CHAMICAL AERO
2025-02-21,27.0,11.6,CHAPELCO AERO
2025-02-21,36.5,25.0,CHEPES
2025-02-21,30.0,17.9,COMODORO RIVADAVIA AERO
2025-02-21,35.3,24.5,CONCORDIA AERO
2025-02-21,35.4,19.8,CORDOBA AERO
2025-02-21,36.5,23.1,CORDOBA OBSERVATORIO
2025-02-21,33.4,16.9,CORONEL SUAREZ AERO
2025-02-21,37.0,24.0,CORRIENTES AERO
2025-02-21,,21.1,DOLORES AERO
2025-02-21,25.0,11.5,EL BOLSON AERO
2025-02-21,23.4,,EL CALAFATE AERO
2025-02-21,35.5,24.0,EL PALOMAR AERO
2025-02-21,,18.6,ESCUELA DE AVIACION MILITAR AERO
2025-02-21,23.3,10.5,ESQUEL AERO
2025-02-21,36.5,24.2,EZEIZA AERO
2025-02-21,38.2,25.5,FORMOSA AERO
2025-02-21,36.0,21.1,GENERAL PICO AERO
2025-02-21,26.0,11.0,GOBERNADOR GREGORES AERO
2025-02-21,34.2,22.6,GUALEGUAYCHU AERO
2025-02-21,34.6,22.8,IGUAZU AERO
2025-02-21,37.6,23.0,ITUZAINGO
2025-02-21,32.0,18.5,JUJUY AERO
2025-02-21,30.4,15.8,JUJUY U N
2025-02-21,34.6,20.0,JUNIN AERO
2025-02-21,33.7,22.0,LA PLATA AERO
2025-02-21,23.3,9.8,LA QUIACA OBSERVATORIO
2025-02-21,37.6,24.0,LA RIOJA AERO
2025-02-21,36.5,20.5,LABOULAYE AERO
2025-02-21,37.5,22.0,LAS FLORES
2025-02-21,36.4,25.0,LAS LOMITAS
2025-02-21,34.6,12.4,MALARGUE AERO
2025-02-21,28.7,8.6,MAQUINCHAO
2025-02-21,36.6,18.9,MAR DEL PLATA AERO
2025-02-21,35.3,22.3,MARCOS JUAREZ AERO
